case,time,dxb,dxr,xb,xr,y,dxb_measured,dxr_measured,xb_measured,xr_measured,y_measured,u,tracking_error_m,tracking_error_mm,measurement_noise_dxb,measurement_noise_dxr,measurement_noise_xb,measurement_noise_xr,disturbance_applied,n_failures_so_far
disturbance_only,0.66,-0.04500631869826366,0.04425137039510574,0.012955223867812733,0.5798274477705717,0.5927826716383845,-0.04500631869826366,0.04425137039510574,0.012955223867812733,0.5798274477705717,0.5927826716383845,0.5812809896300575,3.671638384550313e-06,0.003671638384550313,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.68,-0.05249772018235743,0.051685914870520655,0.011975170820797808,0.5808072018609568,0.5927823726817546,-0.05249772018235743,0.051685914870520655,0.011975170820797808,0.5808072018609568,0.5927823726817546,0.5825564155056744,3.3726817546542165e-06,0.0033726817546542165,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.7000000000000001,-0.05880137357036974,0.057947052355798334,0.01085688829098884,0.5819251660370612,0.5927820543280501,-0.05880137357036974,0.057947052355798334,0.01085688829098884,0.5819251660370612,0.5927820543280501,0.5839280494262648,3.054328050144939e-06,0.003054328050144939,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.72,-0.06387776492357689,0.06299569212734824,0.009624622569400875,0.5831570824274191,0.59278170499682,-0.06387776492357689,0.06299569212734824,0.009624622569400875,0.5831570824274191,0.59278170499682,0.5853699434952737,2.7049968200909547e-06,0.0027049968200909547,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.74,-0.06770847486851717,0.06681372687082288,0.008303197328202052,0.5844781278400829,0.592781325168285,-0.06770847486851717,0.06681372687082288,0.008303197328202052,0.5844781278400829,0.592781325168285,0.5868562024209725,2.325168285022272e-06,0.002325168285022272,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.76,-0.07029532091207369,0.06940265634692722,0.00691759901882228,0.5858633249900708,0.592780924008893,-0.07029532091207369,0.06940265634692722,0.00691759901882228,0.5858633249900708,0.592780924008893,0.5883614474584171,1.924008893094964e-06,0.001924008893094964,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.78,-0.07165935195442752,0.07078271016826454,0.005492580937922366,0.5872879311611174,0.5927805120990398,-0.07165935195442752,0.07078271016826454,0.005492580937922366,0.5872879311611174,0.5927805120990398,0.5898612563665573,1.5120990398687084e-06,0.0015120990398687084,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.8,-0.07183961980819875,0.07099188909934329,0.0040522897340072046,0.5887278081460863,0.5927800978800934,-0.07183961980819875,0.07099188909934329,0.0040522897340072046,0.5887278081460863,0.5927800978800934,0.5913325199873626,1.0978800935035338e-06,0.0010978800935035338,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.8200000000000001,-0.07089170606035955,0.0700846360377696,0.002619919081451094,0.5901597686872294,0.5927796877686805,-0.07089170606035955,0.0700846360377696,0.002619919081451094,0.5901597686872294,0.5927796877686805,0.5927537288106103,6.877686805628613e-07,0.0006877686805628613,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.84,-0.06888603932562443,0.06813017128497867,0.0012173950805749838,0.5915618922757095,0.5927792873562845,-0.06888603932562443,0.06813017128497867,0.0012173950805749838,0.5915618922757095,0.5927792873562845,0.5941052158786982,2.8735628454512607e-07,0.00028735628454512607,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.86,-0.06590605680802541,0.06521063487022483,-0.00013490296600882253,0.5929138050421059,0.5927789020760971,-0.06590605680802541,0.06521063487022483,-0.00013490296600882253,0.5929138050421059,0.5927789020760971,0.5953693667855036,-9.792390287532982e-08,-9.792390287532982e-05,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.88,-0.06204625748561832,0.061419139387759,-0.0014183837651987512,0.5941969209417735,0.5927785371765747,-0.06204625748561832,0.061419139387759,-0.0014183837651987512,0.5941969209417735,0.5927785371765747,0.596530793808584,-4.6282342525127973e-07,-0.00046282342525127973,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.9,-0.0574101837510681,0.05685777572470929,-0.0026164454362572007,0.5953946428782185,0.5927781974419614,-0.0574101837510681,0.05685777572470929,-0.0026164454362572007,0.5953946428782185,0.5927781974419614,0.5975764682540018,-8.025580385817577e-07,-0.0008025580385817577,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.92,-0.05210836353668791,0.0516355881498769,-0.0037146359953084225,0.59649252298803,0.5927778869927216,-0.05210836353668791,0.0516355881498769,-0.0037146359953084225,0.59649252298803,0.5927778869927216,0.5984958082987094,-1.1130072783416267e-06,-0.0011130072783416267,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.9400000000000001,-0.04625624468150458,0.045866538545941804,-0.004700772451982893,0.5974783816815649,0.592777609229582,-0.04625624468150458,0.045866538545941804,-0.004700772451982893,0.5974783816815649,0.592777609229582,0.5992807231032218,-1.3907704179416669e-06,-0.001390770417941667,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.96,-0.03997215366448437,0.039667489290203584,-0.005565018690635999,0.5983423855406773,0.5927773668500413,-0.03997215366448437,0.039667489290203584,-0.005565018690635999,0.5983423855406773,0.5927773668500413,0.5999256155390604,-1.633149958601976e-06,-0.001633149958601976,0.0,0.0,0.0,0.0,0,0
disturbance_only,0.98,-0.033375309779975604,0.03315623799418477,-0.006299922943210719,0.5990770848139878,0.5927771618707771,-0.033375309779975604,0.03315623799418477,-0.006299922943210719,0.5990770848139878,0.5927771618707771,0.6004273461024225,-1.8381292228308865e-06,-0.0018381292228308865,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.0,-0.026583923408470933,0.02644963479576301,-0.006900416259932045,0.5996774118972155,0.5927769956372834,-0.026583923408470933,0.02644963479576301,-0.006900416259932045,0.5996774118972155,0.5927769956372834,0.600785160561087,-2.004362716578889e-06,-0.002004362716578889,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.02,-0.019713403988744105,0.019661808227750655,-0.007363773927908317,0.6001406427587065,0.5927768688307982,-0.019713403988744105,0.019661808227750655,-0.007363773927908317,0.6001406427587065,0.5927768688307982,0.601000584103812,-2.1311692017800254e-06,-0.0021311692017800254,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.04,-0.012874700128865824,0.012902521550433477,-0.007689542269203406,0.6004663237538537,0.5927767814846503,-0.012874700128865824,0.012902521550433477,-0.007689542269203406,0.6004663237538537,0.5927767814846503,0.6010772851773091,-2.2185153496501187e-06,-0.0022185153496501187,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.06,-0.006172791111786147,0.00627567821289432,-0.007879433667768544,0.6006561666815403,0.5927767330137718,-0.006172791111786147,0.00627567821289432,-0.007879433667768544,0.6006561666815403,0.5927767330137718,0.601020912603023,-2.266986228183221e-06,-0.002266986228183221,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.08,0.00029465420208785176,-0.00012200781720483889,-0.007937193027892295,0.6007139152829336,0.5927767222550413,0.00029465420208785176,-0.00012200781720483889,-0.007937193027892295,0.6007139152829336,0.5927767222550413,0.6008389098531778,-2.2777449586453002e-06,-0.0022777449586453002,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.1,0.0064384384299758235,-0.0062021642222642726,-0.007868439153733944,0.6006451866687613,0.5927767475150274,0.0064384384299758235,-0.0062021642222642726,-0.007868439153733944,0.6006451866687613,0.5927767475150274,0.6005403105296347,-2.25248497254249e-06,-0.00225248497254249,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.12,0.012178807455917373,-0.01188572571249491,-0.007680484758349513,0.6004572913813431,0.5927768066229936,0.012178807455917373,-0.01188572571249491,-0.007680484758349513,0.6004572913813431,0.5927768066229936,0.6001355191662591,-2.193377006354247e-06,-0.002193377006354247,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.1400000000000001,0.01744622714349109,-0.017103706743980318,-0.007382138960857334,0.6001590359490449,0.5927768969881875,0.01744622714349109,-0.017103706743980318,-0.007382138960857334,0.6001590359490449,0.5927768969881875,0.599636081490551,-2.1030118124709674e-06,-0.0021030118124709674,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.16,0.02218196249556481,-0.02179777904696678,-0.006983496212923174,0.5997605118736469,0.5927770156607237,0.02218196249556481,-0.02179777904696678,-0.006983496212923174,0.5997605118736469,0.5927770156607237,0.5990544482395358,-1.9843392762286527e-06,-0.0019843392762286527,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.18,0.026338459986841478,-0.025920654613342364,-0.006495715612701983,0.5992728750078615,0.5927771593951595,0.026338459986841478,-0.025920654613342364,-0.006495715612701983,0.5992728750078615,0.5927771593951595,0.5984037365260325,-1.840604840430693e-06,-0.001840604840430693,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.2,0.02987953682437272,-0.029436277783294607,-0.005930794518819872,0.5987081192344635,0.5927773247156437,0.02987953682437272,-0.029436277783294607,-0.005930794518819872,0.5987081192344635,0.5927773247156437,0.5976974925945837,-1.675284356239537e-06,-0.001675284356239537,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.22,0.03278038371250769,-0.03231983285673934,-0.00530134027274514,0.5980788482542198,0.5927775079814747,0.03278038371250769,-0.03231983285673934,-0.00530134027274514,0.5980788482542198,0.5927775079814747,0.5969494595956308,-1.4920185252842444e-06,-0.0014920185252842444,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.24,0.03502739027939605,-0.03455757620890765,-0.004620343679490264,0.5973980491314692,0.5927777054519789,0.03502739027939605,-0.03455757620890765,-0.004620343679490264,0.5973980491314692,0.5927777054519789,0.5961733537489019,-1.294548021002484e-06,-0.001294548021002484,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.26,0.03661780463357511,-0.03614650418187182,-0.003900957689130857,0.5966788710388564,0.5927779133497255,0.03661780463357511,-0.03614650418187182,-0.003900957689130857,0.5966788710388564,0.5927779133497255,0.5953826519695208,-1.0866502744288908e-06,-0.0010866502744288908,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.28,0.037559240537967886,-0.03709387002804165,-0.0031562844707665842,0.5959344123919529,0.5927781279211863,0.037559240537967886,-0.03709387002804165,-0.0031562844707665842,0.5959344123919529,0.5927781279211863,0.5945903937000292,-8.72078813607402e-07,-0.000872078813607402,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.3,0.03786904739751695,-0.037416564879297454,-0.002399173782333573,0.5951775192763671,0.5927783454940335,0.03786904739751695,-0.037416564879297454,-0.002399173782333573,0.5951775192763671,0.5927783454940335,0.5938089993348992,-6.545059664242459e-07,-0.0006545059664242459,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.32,0.03757355964436393,-0.03714037909516277,-0.0016420352204444605,0.5944205977507933,0.5927785625303488,0.03757355964436393,-0.03714037909516277,-0.0016420352204444605,0.5944205977507933,0.5927785625303488,0.5930501072479395,-4.3746965117108516e-07,-0.00043746965117108516,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.34,0.03670724316526175,-0.03629916139986511,-0.0008966665906869273,0.5936754422658018,0.5927787756751149,0.03670724316526175,-0.03629916139986511,-0.0008966665906869273,0.5936754422658018,0.5927787756751149,0.5923244310440257,-2.2432488500090386e-07,-0.00022432488500090386,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.36,0.035311757149527834,-0.03493389395177937,-0.00017410027711905248,0.5929530820765843,0.5927789817994652,0.035311757149527834,-0.03493389395177937,-0.00017410027711905248,0.5929530820765843,0.5927789817994652,0.5916416382614437,-1.820053474599348e-08,-1.820053474599348e-05,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.3800000000000001,0.033434950146899345,-0.033091701903247284,0.0005155308834197342,0.5922636471548558,0.5927791780382755,0.033434950146899345,-0.033091701903247284,0.0005155308834197342,0.5922636471548558,0.5927791780382755,0.5910102513564546,1.7803827556672758e-07,0.00017803827556672758,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.4000000000000001,0.031129809222726013,-0.03082481611398391,0.0011631070947330019,0.5916162547270589,0.5927793618217919,0.031129809222726013,-0.03082481611398391,0.0011631070947330019,0.5916162547270589,0.5927793618217919,0.5904375714134709,3.618217919720834e-07,0.0003618217919720834,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.42,0.02845338089690308,-0.02818950749050453,0.0017606137120567732,0.591018917189039,0.5927795309010958,0.02845338089690308,-0.02818950749050453,0.0017606137120567732,0.591018917189039,0.5927795309010958,0.5899296246482885,5.309010958631788e-07,0.0005309010958631788,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.44,0.02546568207065314,-0.025245010954643377,0.002301211590010885,0.5904784717773031,0.5927796833673139,0.02546568207065314,-0.025245010954643377,0.002301211590010885,0.5904784717773031,0.5927796833673139,0.5894911314133844,6.833673139583496e-07,0.0006833673139583496,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.46,0.022228618403175693,-0.022052456317709357,0.0027792856453372414,0.5900005320192467,0.592779817664584,0.022228618403175693,-0.022052456317709357,0.0027792856453372414,0.5900005320192467,0.592779817664584,0.5891254970780481,8.176645840407559e-07,0.0008176645840407559,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.48,0.018804926622629226,-0.018673822376934268,0.0031904719525737814,0.5895894606443048,0.5927799325968787,0.018804926622629226,-0.018673822376934268,0.0031904719525737814,0.5895894606443048,0.5927799325968787,0.5888348238462365,9.325968787221584e-07,0.0009325968787221584,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.5,0.015257156069717448,-0.015170929383865328,0.0035316640095798086,0.5892483633193083,0.5927800273288881,0.015257156069717448,-0.015170929383865328,0.0035316640095798086,0.5892483633193083,0.5927800273288881,0.5886199422950948,1.0273288881812448e-06,0.0010273288881812448,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.52,0.011646703406207548,-0.011604483689413136,0.0038009991029458205,0.5889791022782933,0.5927801013812392,0.011646703406207548,-0.011604483689413136,0.0038009991029458205,0.5889791022782933,0.5927801013812392,0.5884804611698132,1.1013812392102196e-06,0.0011013812392102196,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.54,0.008032912904994305,-0.008033186876049925,0.003997825967487434,0.5887823286529154,0.5927801546204028,0.008032912904994305,-0.008033186876049925,0.003997825967487434,0.5887823286529154,0.5927801546204028,0.5884148337583545,1.1546204028434204e-06,0.0011546204028434204,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.56,0.004472253103983248,-0.004512920075610438,0.00412265516655051,0.5886575320771623,0.5927801872437128,0.004472253103983248,-0.004512920075610438,0.00412265516655051,0.5886575320771623,0.5927801872437128,0.5884204389939479,1.1872437128968016e-06,0.0011872437128968016,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.58,0.0010175788843738154,-0.001096012472098895,0.00417709381868204,0.5886031059412865,0.5927801997599685,0.0010175788843738154,-0.001096012472098895,0.00417709381868204,0.5886031059412865,0.5927801997599685,0.5884936752951425,1.1997599685953375e-06,0.0011997599685953375,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.6,-0.00228251374403865,0.002169398766911357,0.004163766459912825,0.5886164265062284,0.5927801929661412,-0.00228251374403865,0.002169398766911357,0.004163766459912825,0.5886164265062284,0.5927801929661412,0.5886300650529777,1.1929661412057868e-06,0.0011929661412057868,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.62,-0.0053842346715946565,0.005239911668378117,0.004086223958636954,0.5886939439621032,0.5927801679207402,-0.0053842346715946565,0.005239911668378117,0.004086223958636954,0.5886939439621032,0.5927801679207402,0.5888243676120446,1.1679207402304215e-06,0.0011679207402304215,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.6400000000000001,-0.008249044852669418,0.00807730205866486,0.003948842491642772,0.5888312834227752,0.592780125914418,-0.008249044852669418,0.00807730205866486,0.003948842491642772,0.5888312834227752,0.592780125914418,0.5890706985661289,1.1259144180320035e-06,0.0011259144180320035,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.6600000000000001,-0.010843997694444218,0.010648863661026464,0.0037567146456083528,0.5890233537928009,0.5927800684384092,-0.010843997694444218,0.010648863661026464,0.0037567146456083528,0.5890233537928009,0.5927800684384092,0.5893626531982408,1.0684384093018195e-06,0.0010684384093018195,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.68,-0.013141976471339745,0.012927645444042568,0.003515534729219492,0.589264462422181,0.5927799971514005,-0.013141976471339745,0.012927645444042568,0.003515534729219492,0.589264462422181,0.5927799971514005,0.5896934319373347,9.971514005613358e-07,0.0009971514005613358,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.7,-0.01512182919569205,0.01489258759220169,0.0032314803683974064,0.5895484334770287,0.592779913845426,-0.01512182919569205,0.01489258759220169,0.0032314803683974064,0.5895484334770287,0.592779913845426,0.5900559657775872,9.138454261092832e-07,0.0009138454261092832,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.72,-0.016768403902322704,0.016528558981612207,0.0029110924127876935,0.5898687279985826,0.5927798204113702,-0.016768403902322704,0.016528558981612207,0.0029110924127876935,0.5898687279985826,0.5927798204113702,0.5904430397080023,8.20411370283658e-07,0.000820411370283658,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.74,-0.01807248871031386,0.017826300436122544,0.0025611551079147803,0.5902185636967142,0.592779718804629,-0.01807248871031386,0.017826300436122544,0.0025611551079147803,0.5902185636967142,0.592779718804629,0.5908474123274327,7.188046290407257e-07,0.0007188046290407257,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.76,-0.019030662293664125,0.01878227929637033,0.0021885783868465696,0.5905910326246151,0.5927796110114617,-0.019030662293664125,0.01878227929637033,0.0021885783868465696,0.5905910326246151,0.5927796110114617,0.5912619299695945,6.110114617596807e-07,0.0006110114617596807,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.78,-0.019645061510479955,0.01939846194290018,0.001800284010732324,0.5909792150057901,0.5927794990165224,-0.019645061510479955,0.01939846194290018,0.001800284010732324,0.5909792150057901,0.5927794990165224,0.5916796338308027,4.990165224372234e-07,0.0004990165224372234,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.8,-0.01992307389807635,0.019682011865206128,0.0014030971422926012,0.5913762876297246,0.5927793847720172,-0.01992307389807635,0.019682011865206128,0.0014030971422926012,0.5913762876297246,0.5927793847720172,0.5920938587765627,3.847720172478475e-07,0.0003847720172478475,0.0,0.0,0.0,0.0,0,0
disturbance_only,1.82,-0.019876963531734626,0.019644921654124126,0.0010036447735427998,0.5917756253953463,0.5927792701688891,-0.019876963531734626,0.019644921654124126,0.0010036447735427998,0.5917756253953463,0.5927792701688891,0.5924983226981153,2.701688891493248e-07,0.0002701688891493248,0.0,0.0,0.0,0.0,0,0
